source_id,ra,dec,parallax,pmra,pmdec,cluster,Probability,pm
5350394279945852032,161.3429918509942,-59.30540613137358,0.28349309555610736,-5.489727368483941,2.5074879336743825,2,0.9118806653591328,6.0352798
5350394284256704128,161.32577266703777,-59.306278414057466,0.13345718316020333,-5.864610248504671,2.2746409226926882,2,0.9172166531915316,6.290282
5350394318627012992,161.34362492060356,-59.29659870230922,0.3889873067364136,-6.075422164852773,2.4132528008646483,2,0.9084667935184879,6.537166
5350394383019830656,161.31297207471565,-59.28942641940821,0.2939885335257729,-6.184797892482459,2.478912635190945,2,0.9207846130567042,6.663087400000001
5350394520464311808,161.33325591921925,-59.26437329954039,0.2374012733543789,-5.652898041344513,2.3802151618616314,2,0.920511162257522,6.13357
5350394559145218432,161.42756999816484,-59.29448932396343,0.2999531408920622,-5.573795942147738,2.3640841619096005,2,0.9098714755545334,6.0544275999999995
5350394623538415104,161.3899936201963,-59.27153267595497,0.11138916641809574,-5.413737409721092,2.6712416649340858,2,0.904900002205322,6.036894
5350394623538943104,161.3836540634187,-59.26863448135686,0.04705379438833885,-5.502147656108368,2.4834994601968385,2,0.9035983596437406,6.036671
5350394623538944000,161.3920633364999,-59.26700865237474,0.3279200516361762,-5.939073882601105,2.614643118961969,2,0.9120580871323921,6.4891415
5350394627864694144,161.39110565294425,-59.28086738237653,0.22208955024576765,-5.863149326095992,2.5571615762707687,2,0.9240451079252128,6.39653
5350394657898686848,161.39367714205054,-59.25661982052365,0.26344474321590405,-6.1454392944430385,2.371190703683,2,0.9070308316102548,6.587030400000001
5350394662214102656,161.40263236241742,-59.26313052554488,0.25741818876150263,-5.479732068971769,2.5464635262865682,2,0.9121985526546608,6.042511
5350394662224452096,161.40340759338517,-59.26313622369021,0.31166295891849105,-6.059530887022445,2.5948030120698866,2,0.9113701999175164,6.591730999999999
5350394662224452608,161.40287722704818,-59.26222715781357,0.19245354201149206,-6.250957157824758,2.623108926082484,2,0.9094065433345776,6.779024000000001
5350394692263024768,161.44660394588462,-59.2660605969196,0.3050864624449139,-5.5699047067253815,2.5896794313140634,2,0.9066761395951212,6.1424975
5350394834012720768,161.37590409798122,-59.272747333526716,0.25547789933861426,-6.034002289903804,2.4801110797819987,2,0.9204121792135952,6.523813
5350394834023128832,161.36718223976905,-59.26555615084185,0.2710402120605795,-5.955197999678676,2.208561094959108,2,0.9073393088313112,6.3515453
5350394864061706240,161.38941771538708,-59.25223880028965,0.3676193082166849,-5.745128149683733,2.6091114722146207,2,0.9009417186493532,6.3098307
5350394932781174016,161.34535867071097,-59.24018166041915,0.16486458992212458,-5.865983275094815,2.60800499455367,2,0.922133683685994,6.419614299999999
5350394971451799168,161.3736080785314,-59.23920405992669,0.2069797759607616,-5.811889335650736,2.4255406891442863,2,0.920865455808356,6.2977223
5350395001496079744,161.39936410563868,-59.22623355255927,0.16285846802484094,-5.613500235616756,2.2463636679154244,2,0.9078707917777956,6.046283
5350395040171273216,161.35321874807516,-59.23185182631478,0.1337549356214321,-5.541532210877222,2.811494966745241,2,0.9062960386006008,6.2139425
5350395040171323776,161.34581640439492,-59.21731691775257,0.09647393394834347,-6.04696899605152,2.435179737256461,2,0.9047416456598332,6.5188904
5350395040181593216,161.3617341892585,-59.229233091372244,0.17727973177272144,-5.9641598895635335,2.307495599430571,2,0.9097383281058332,6.3949776
5350395104579533952,161.23335040587767,-59.3818005070305,0.3099185204582421,-6.644598985142678,2.034448844328515,2,0.9015508535026128,6.9490776
5350395104579537024,161.24331265743186,-59.38566384813885,0.2384784493760097,-6.203476724789938,2.0869743399661176,2,0.9297691042942404,6.5451193
5350395108900819328,161.21594461628715,-59.375048065512104,0.36691867096076014,-6.1796850348300705,1.95517730099832,2,0.9201116252857232,6.4816065
5350395138939275648,161.24448013974754,-59.37300504918337,0.4364183893590926,-6.463510895640956,2.569962348481196,2,0.9158779886865084,6.955694
5350395143249663872,161.2325041245336,-59.36451123158288,0.38391962917392347,-6.410975281135802,2.082982860791108,2,0.915163444332473,6.740877
5350395143260570112,161.22599903553404,-59.372483712398605,0.4733206728248366,-5.944266825453438,2.0195692698632888,2,0.9079924752713424,6.2779746
5350395143260582784,161.2372576944269,-59.37021031803118,0.4127754762202662,-6.211185054166307,1.9691487133953056,2,0.9109807939764092,6.515855
5350395143260584320,161.2472383994509,-59.373178732634585,0.3585626183346733,-6.422213885940187,1.9764452850104361,2,0.9063819998100612,6.719461999999999
5350395173293045376,161.20602061447232,-59.37198534931859,0.3483537839913923,-6.147650655262948,2.1230777850911067,2,0.9337445590954911,6.503927
5350395173293734016,161.20243367955516,-59.3709402026564,0.3812467749568293,-6.4626510104309896,1.9536634054532245,2,0.9064754639561728,6.751492999999999
5350395173298993024,161.19255787316882,-59.366447907303936,0.32915217036897443,-5.994321433301064,1.9049714603929215,2,0.9186603810137948,6.289738
5350395173298994688,161.19631439849798,-59.372809127910116,0.4823796621663324,-6.395129597125679,2.3545035496424056,2,0.9192380396750236,6.8147907000000005
5350395177609282432,161.19674827862454,-59.366705116329925,0.17351822705117684,-5.672884401774115,2.2391854592688434,2,0.9240616964202816,6.0988169999999995
5350395177620283520,161.1991148935506,-59.37476082592475,0.45282123862484,-5.890933330499589,2.022493211521441,2,0.9157074299490068,6.2284489999999995
5350395177620289536,161.19279505751376,-59.36876525732364,0.37387587213918894,-6.022434889151511,1.9770502987106744,2,0.9237593030863812,6.3386474
5350395177620290560,161.18995617558633,-59.36729862318058,0.38574041255830666,-5.933906868369224,2.0743190694881983,2,0.9281380994965772,6.286020300000001
5350395177620292352,161.19193672239254,-59.36700717803919,0.4116461963646705,-6.269325141308932,1.9905731550669488,2,0.9170755373526508,6.5777516
5350395177620293504,161.20729274397132,-59.372527400228854,0.4197457063412385,-6.0735116102474205,2.058217873485865,2,0.9242832528324562,6.4127846
5350395177620294016,161.19993105001748,-59.3692822964227,0.3633924928239832,-5.840711474094262,2.281621151038602,2,0.9333629593531312,6.2705426
